,T_component,T_ambient,bus_voltage,bus_current,label_anomaly,alert_rule,alert_z,alert_combined
2025-08-15 03:07:27,35.93516847476904,27.600905912278304,7.856293088889451,1.0701693480310739,0,0,0,0
2025-08-15 03:07:28,35.345146161205626,27.94326388276689,7.797913144140262,1.0723564692971324,0,0,0,0
2025-08-15 03:07:29,35.111555310741394,28.276495033577337,7.8078661410001065,1.083038210891438,0,0,0,0
2025-08-15 03:07:30,36.05085836452138,27.96173526388674,7.785238858326772,1.1072940396541548,0,0,0,0
2025-08-15 03:07:31,36.085934647940114,28.453346479074206,7.8036250232520405,1.0858938998364407,0,0,0,0
2025-08-15 03:07:32,35.389862118457074,27.56464729298453,7.809205432499646,1.1183699664200755,0,0,0,0
2025-08-15 03:07:33,36.12231613722222,27.996373315646185,7.803896846805403,1.0706423483003404,0,0,0,0
2025-08-15 03:07:34,35.85879272842852,27.624281966676065,7.779606093605823,1.0585522484460927,0,0,0,0
2025-08-15 03:07:35,35.39948569379962,28.10908956478749,7.804127235426509,1.0460535578177268,0,0,0,0
2025-08-15 03:07:36,36.13717585749675,28.26606621702919,7.8292439187743526,1.033292774961884,0,0,0,0
2025-08-15 03:07:37,34.85195310884855,27.873771461895686,7.808972715290291,1.0844579294157484,0,0,0,0
2025-08-15 03:07:38,35.768487087099395,27.21873584301186,7.819239743781437,1.0909705906282035,0,0,0,0
2025-08-15 03:07:39,35.11096695346004,28.059684444038947,7.795259760599747,1.0810568891755046,0,0,0,0
2025-08-15 03:07:40,36.92895788231855,28.131021565520054,7.814998004788474,1.1373021739156148,0,0,0,0
2025-08-15 03:07:41,35.84961654049632,28.12128842648851,7.805585356764331,1.136840906288244,0,0,0,0
2025-08-15 03:07:42,35.35188346380061,28.370734657546645,7.780981785406255,1.089955910376665,0,0,0,0
2025-08-15 03:07:43,36.051302237549095,27.678683896105284,7.806370420095977,1.0461823666042411,0,0,0,0
2025-08-15 03:07:44,35.97836586692548,28.204064831635137,7.780166066731193,1.0829988467583485,0,0,0,0
2025-08-15 03:07:45,35.87208569090137,28.357752253743392,7.787342394502304,1.0820053581824882,0,0,0,0
2025-08-15 03:07:46,35.7882426201091,27.466423724798045,7.803786566145847,1.0802859511316583,0,0,0,0
2025-08-15 03:07:47,35.9819988031134,28.095895547775694,7.805944885467603,1.0790684328830527,0,0,0,0
2025-08-15 03:07:48,35.586781331675425,27.8487460506977,7.7762153506984575,1.0803961131282558,0,0,0,0
2025-08-15 03:07:49,35.55935779057961,27.975543198069506,7.821079715423657,1.0884037515230673,0,0,0,0
2025-08-15 03:07:50,35.87741568999893,28.1043029450615,7.811440125566009,1.0809337670355335,0,0,0,0
2025-08-15 03:07:51,34.37550622597911,27.853831430765933,7.785905431287782,1.1062496752587678,0,0,0,0
2025-08-15 03:07:52,35.27750533875896,27.797287576251517,7.7692483040710165,1.1108110614771458,0,0,0,0
2025-08-15 03:07:53,36.27425436836865,28.010245725246406,7.797101908418371,1.0726806473845254,0,0,0,0
2025-08-15 03:07:54,36.24836193130452,27.67382621834116,7.791081125722776,1.138131959780211,0,0,0,0
2025-08-15 03:07:55,35.51476388973504,27.674252461334444,7.802262809141061,1.0705981309447816,0,0,0,0
2025-08-15 03:07:56,35.976988369092815,28.20381198488695,7.792737666776889,1.05146598158554,0,0,0,0
2025-08-15 03:07:57,35.02422878570253,27.655361789452403,7.7598508627850995,1.1114233421409516,0,0,0,0
2025-08-15 03:07:58,36.85622993068421,28.199893750272764,7.7922330612339765,1.07547775596757,0,0,0,0
2025-08-15 03:07:59,36.028876258412254,28.138777387856184,7.793887617778633,1.1096387441227218,0,0,0,0
2025-08-15 03:08:00,35.88202876573835,27.48225798136282,7.812673220495481,1.0278899419669842,0,0,0,0
2025-08-15 03:08:01,35.216402153132194,27.796730604299302,7.7860360065077785,1.141773678244492,0,0,0,0
2025-08-15 03:08:02,35.103643021854346,28.35823282091421,7.833573493467451,1.1201688022412122,0,0,0,0
2025-08-15 03:08:03,36.26695461126221,27.705650340658096,7.761767188986965,1.05498570352511,0,0,0,0
2025-08-15 03:08:04,35.74604758184013,27.860678721307185,7.826223349956052,1.0556366862846116,0,0,0,0
2025-08-15 03:08:05,35.45666636614679,28.13861826797557,7.795513620582438,1.1501679771229258,0,0,0,0
2025-08-15 03:08:06,35.41640273870028,28.235017152784778,7.817191697446871,1.0778786028950613,0,0,0,0
2025-08-15 03:08:07,35.50313886837665,27.92453833418665,7.801596029681175,1.0749744545380213,0,0,0,0
2025-08-15 03:08:08,36.416382203915624,27.820746941592507,7.822791110720509,1.0320184371755217,0,0,0,0
2025-08-15 03:08:09,36.103632600110544,28.426710958509553,7.792252760708943,1.0894766538319534,0,0,0,0
2025-08-15 03:08:10,35.89923227940999,28.521669899139273,7.778027591496444,1.0931684115549276,0,0,0,0
2025-08-15 03:08:11,36.24272925845077,28.293657415234538,7.828410085745421,1.1214647929030845,0,0,0,0
2025-08-15 03:08:12,36.204198099169844,28.025595442769507,7.797730387082357,1.0580276471544658,0,0,0,0
2025-08-15 03:08:13,35.41545378456921,27.757520283507723,7.804431169472484,1.0543913962327818,0,0,0,0
2025-08-15 03:08:14,36.563839772472775,27.75086667803303,7.824695038280896,1.1135288790432945,0,0,0,0
2025-08-15 03:08:15,36.37946413728819,28.156754231579725,7.779360895158111,1.130201902136812,0,0,0,0
2025-08-15 03:08:16,35.64301498191321,28.125519466266606,7.811909817952785,1.0528654294664637,0,0,0,0
2025-08-15 03:08:17,35.37163475309392,28.420479577883928,7.788202104870742,1.1324454225889924,0,0,0,0
2025-08-15 03:08:18,35.56097667239857,28.19513502776084,7.797356612887112,1.1011262552446048,0,0,0,0
2025-08-15 03:08:19,35.45955995622942,27.549075909472055,7.801445579307686,1.1327541601722395,0,0,0,0
2025-08-15 03:08:20,36.39343677455284,28.315584285316877,7.7699955627710615,1.0978933891544715,0,0,0,0
2025-08-15 03:08:21,36.28544294765939,27.700581811805677,7.784423259143591,1.0243316624753616,0,0,0,0
2025-08-15 03:08:22,35.076314161218015,27.884808618414294,7.827021457848263,1.095440978530519,0,0,0,0
2025-08-15 03:08:23,36.273827253611636,28.075060061875508,7.817723823771696,1.1318043145601382,0,0,0,0
2025-08-15 03:08:24,35.3493028796806,28.598700246935188,7.798747208453455,1.0731876194274887,0,0,0,0
2025-08-15 03:08:25,35.53022583232804,28.93297556680161,7.804862469170257,1.0883610509327766,0,0,0,0
2025-08-15 03:08:26,35.957011382679944,28.182016917740853,7.79411514988727,1.0947159948934708,0,0,0,0
2025-08-15 03:08:27,35.44245387953187,27.945041014383882,7.82713166771656,1.0130145836039457,0,0,0,0
2025-08-15 03:08:28,35.63771511671947,28.160351694544165,7.795992948444116,1.1501404272631244,0,0,0,0
2025-08-15 03:08:29,35.24821561421985,28.266296627762152,7.804636841842696,1.072958729603085,0,0,0,0
2025-08-15 03:08:30,35.99136256270823,27.90379971233284,7.822920602882841,1.1151720629741841,0,0,0,0
2025-08-15 03:08:31,35.44661775410104,28.538563406773697,7.784452570303082,1.0973989659155539,0,0,0,0
2025-08-15 03:08:32,35.64258679027933,28.06902122775742,7.831175783689938,1.1377285716907808,0,0,0,0
2025-08-15 03:08:33,35.52028216893086,28.149322926727418,7.769390771805132,1.1121816836728424,0,0,0,0
2025-08-15 03:08:34,35.89407892290958,28.199777275616338,7.8325928426222555,1.092952271854371,0,0,0,0
2025-08-15 03:08:35,36.2690435104228,28.126475983184335,7.79254648832096,1.0731945472244218,0,0,0,0
2025-08-15 03:08:36,35.8218505955542,28.251682150140883,7.795146025043494,1.1239355210414643,0,0,0,0
2025-08-15 03:08:37,35.703582731471506,27.814824044035923,7.762199796576341,1.0437967608813616,0,0,0,0
2025-08-15 03:08:38,35.764854162784815,27.83250947381619,7.790904105652446,1.1193767126082768,0,0,0,0
2025-08-15 03:08:39,35.791629093836356,27.669953730108492,7.7792038693794625,1.0670286574533538,0,0,0,0
2025-08-15 03:08:40,35.08922754773508,28.13185036918607,7.78784707309253,1.1375685098586992,0,0,0,0
2025-08-15 03:08:41,36.3768863772384,28.233680951053636,7.797253780684223,1.1048389862798809,0,0,0,0
2025-08-15 03:08:42,35.57626050893789,28.137331859845567,7.819155832289458,1.1193237130355034,0,0,0,0
2025-08-15 03:08:43,36.031369933519706,28.50234773000426,7.804152067028013,1.1024596644147417,0,0,0,0
2025-08-15 03:08:44,35.903999248558705,27.998321194351288,7.806153533068022,1.04742868714577,0,0,0,0
2025-08-15 03:08:45,34.720208447970585,28.200622496677752,7.778089612223089,1.07417812509814,0,0,0,0
2025-08-15 03:08:46,34.82758324633353,27.672489737158205,7.782384918207946,1.1201716801283415,0,0,0,0
2025-08-15 03:08:47,35.41527236092284,27.88387008925768,7.835974500367026,1.1049996745207955,0,0,0,0
2025-08-15 03:08:48,35.9970510473086,28.208661327269734,7.785295979304735,1.1354296971591702,0,0,0,0
2025-08-15 03:08:49,35.47989663173702,28.254730633222945,7.833124165041146,1.1120982368911152,0,0,0,0
2025-08-15 03:08:50,36.44112107533089,27.911809915700747,7.795138776022383,1.0709989432789202,0,0,0,0
2025-08-15 03:08:51,35.1962607443766,27.97852022444258,7.80004575872287,1.076118075868381,0,0,0,0
2025-08-15 03:08:52,35.672528790671244,27.544637875995758,7.821407303204598,1.1030875217156972,0,0,0,0
2025-08-15 03:08:53,35.31604223831454,27.89289123975802,7.8254378484387725,1.030578678019997,0,0,0,0
2025-08-15 03:08:54,35.568692411494375,28.267114949055937,7.797783748794418,1.1502032565686897,0,0,0,0
2025-08-15 03:08:55,35.40101915019452,28.172561504831968,7.792235138929569,1.1132524020913268,0,0,0,0
2025-08-15 03:08:56,36.13341756497014,28.150199716414363,7.798881591029556,1.1368110379114662,0,0,0,0
2025-08-15 03:08:57,35.776145536833546,28.014932106154287,7.806759150564642,1.052581881775725,0,0,0,0
2025-08-15 03:08:58,36.25501920069142,28.002118947588453,7.817826073737395,1.1373369548106578,0,0,0,0
2025-08-15 03:08:59,35.72303424826038,27.801903658157965,7.8000845971798825,1.1669449673308325,0,0,0,0
2025-08-15 03:09:00,36.3116295899727,28.20964852606076,7.812377725960463,1.0603736493386806,0,0,0,0
2025-08-15 03:09:01,35.31297888676134,28.126291883316817,7.8327671946454185,1.123142053847113,0,0,0,0
2025-08-15 03:09:02,35.85411138710593,28.14760565439784,7.807626192245295,1.100033298340619,0,0,0,0
2025-08-15 03:09:03,36.52649011984359,27.842189547199727,7.806233057120095,1.0536669845525528,0,0,0,0
2025-08-15 03:09:04,34.907769910081946,27.353997124038628,7.769621783498199,1.1147865191555562,0,0,0,0
2025-08-15 03:09:05,35.27876937303945,28.329145813526107,7.747385397263418,1.1250080961451205,0,0,0,0
2025-08-15 03:09:06,36.38558775371403,27.856348763197477,7.8077675145846035,1.0819662034199347,0,0,0,0
2025-08-15 03:09:07,35.79211985466354,27.741167270787063,7.7981035153743825,1.1349774956076568,0,0,0,0
2025-08-15 03:09:08,36.130913189915425,28.2080436735742,7.789704346501705,1.0499970977963242,0,0,0,0
2025-08-15 03:09:09,35.906386147233654,27.88239620802426,7.804870604083726,1.0551573156065108,0,0,0,0
2025-08-15 03:09:10,35.84010812028036,28.317980915213987,7.798791925416062,1.1040979218676628,0,0,0,0
2025-08-15 03:09:11,35.81696710758919,28.18510178487301,7.822555605012678,1.1007615583391683,0,0,0,0
2025-08-15 03:09:12,36.469619634290446,28.205070796960143,7.801722217365179,1.078502795347277,0,0,0,0
2025-08-15 03:09:13,35.72055306637047,27.59021328663984,7.785061534298596,1.1242878330791566,0,0,0,0
2025-08-15 03:09:14,35.94855398054158,28.36358319561592,7.819803324779185,1.1159268294264786,0,0,0,0
2025-08-15 03:09:15,35.6666363602138,28.078375159370157,7.795657378501076,1.1257441721280206,0,0,0,0
2025-08-15 03:09:16,35.365942872450155,27.88921685822614,7.8105307336734455,1.096305906939432,0,0,0,0
2025-08-15 03:09:17,36.20638592204062,28.043016540202675,7.790451785876144,1.1180774080393503,0,0,0,0
2025-08-15 03:09:18,35.60595749607822,27.467129430130505,7.787003462290051,1.0866304909091002,0,0,0,0
2025-08-15 03:09:19,35.307080231750106,28.122595843444202,7.801683364603714,1.161614560702598,0,0,0,0
2025-08-15 03:09:20,36.24446658668445,27.69118854754538,7.8002565728708735,1.0756236268963406,0,0,0,0
2025-08-15 03:09:21,36.80847688215731,27.594198914246938,7.809596540707337,1.1631589228837496,0,0,0,0
2025-08-15 03:09:22,35.891958677002485,27.543292244134634,7.794627084933805,1.1010466384126822,0,0,0,0
2025-08-15 03:09:23,35.82141284090828,28.333806512496977,7.7632728043245915,1.058734673312938,0,0,0,0
2025-08-15 03:09:24,36.6474481801149,27.811220981892163,7.791344522328232,1.1410423805146581,0,0,0,0
2025-08-15 03:09:25,35.62920408639213,28.46011831297495,7.8158763693428766,1.1037770416518489,0,0,0,0
2025-08-15 03:09:26,35.6344559109475,27.83925956108431,7.7940524784151375,1.1255337229514073,0,0,0,0
2025-08-15 03:09:27,34.96575002291603,27.487792612722117,7.795072331949709,1.136715677556278,0,0,0,0
2025-08-15 03:09:28,35.22513909505443,27.665042668015403,7.819727530118119,1.110138666624351,0,0,0,0
2025-08-15 03:09:29,35.951026690438724,28.37074348600208,7.785760535454822,1.0822327746556157,0,0,0,0
2025-08-15 03:09:30,36.030203327077125,27.953230546619,7.7691439356351415,1.1292714013300775,0,0,0,0
2025-08-15 03:09:31,36.4194859932487,27.83551381105282,7.79678737760949,1.100022665223638,0,0,0,0
2025-08-15 03:09:32,35.85816057900288,28.048005467755836,7.790316520975025,1.1205757345582525,0,0,0,0
2025-08-15 03:09:33,35.82339608124827,28.150534820850265,7.780675073604935,1.0353880827862563,0,0,0,0
2025-08-15 03:09:34,36.33570085413641,28.33521964477074,7.796492430882026,1.1134094515102957,0,0,0,0
2025-08-15 03:09:35,35.06616423546743,28.434549768967877,7.809830112944936,1.0808424252456492,0,0,0,0
2025-08-15 03:09:36,36.15426029594177,27.892069406263275,7.799814228768644,1.149599289115356,0,0,0,0
2025-08-15 03:09:37,35.8536285882881,27.60218569417539,7.806139621453725,1.118692620436673,0,0,0,0
2025-08-15 03:09:38,35.15162275690715,27.875960451663016,7.836268153970308,1.107195732375479,0,0,0,0
2025-08-15 03:09:39,36.022497634251835,28.078084151974867,7.793142422768849,1.1145892998005067,0,0,0,0
2025-08-15 03:09:40,35.838870368976224,27.710872322136815,7.805566972692893,1.0700467744136986,0,0,0,0
2025-08-15 03:09:41,35.88769005739325,27.712854725531486,7.789815732748017,1.1486977007158417,0,0,0,0
2025-08-15 03:09:42,36.08010872662381,28.103136364464966,7.78307280560226,1.1597411125525072,0,0,0,0
2025-08-15 03:09:43,37.3599919339092,27.985404294528866,7.7883018469316445,1.1117874053164465,0,0,0,0
2025-08-15 03:09:44,35.921098093820824,28.009839098623477,7.790424828569566,1.1477121070572092,0,0,0,0
2025-08-15 03:09:45,35.914211204665065,27.77245139958998,7.807189515950943,1.0829255540398242,0,0,0,0
2025-08-15 03:09:46,35.642801370043955,27.93087978573827,7.846981515734015,1.0760865930132506,0,0,0,0
2025-08-15 03:09:47,35.30061007899909,27.72273005671951,7.785679131274483,1.1012277424618677,0,0,0,0
2025-08-15 03:09:48,36.117675173523295,28.267059523337437,7.79166749388769,1.113048231151037,0,0,0,0
2025-08-15 03:09:49,35.73951347641436,28.310574800417125,7.7987375397377745,1.0881803995627064,0,0,0,0
2025-08-15 03:09:50,35.8571191619197,27.44614364132857,7.807915976974194,1.1161330457110545,0,0,0,0
2025-08-15 03:09:51,35.41057208882308,27.721146741942277,7.805271016239096,1.1091916844622025,0,0,0,0
2025-08-15 03:09:52,35.7603207751789,27.551041223472975,7.825681915878962,1.0700507967412685,0,0,0,0
2025-08-15 03:09:53,35.82091436919831,27.80499281967793,7.751472158589296,1.1155637905235518,0,0,0,0
2025-08-15 03:09:54,36.23348183630588,27.97496860906289,7.752261402596086,1.1259058472756458,0,0,0,0
2025-08-15 03:09:55,35.89439007432716,27.565106434090442,7.790082436559797,1.1051440795277119,0,0,0,0
2025-08-15 03:09:56,35.35692786554104,27.723442056062407,7.821946003750874,1.1345794430978509,0,0,0,0
2025-08-15 03:09:57,35.32853794421489,27.69881278837555,7.7686870393678875,1.0634778861950915,0,0,0,0
2025-08-15 03:09:58,35.65836020082832,28.062180198819682,7.739847353206125,1.1140385126639556,0,0,0,0
2025-08-15 03:09:59,35.49249375531058,28.020803301110874,7.811423588124384,1.0648915788080968,0,0,0,0
2025-08-15 03:10:00,35.09439587591653,27.783478733998823,7.804873144474054,0.8665775592530074,0,0,0,0
2025-08-15 03:10:01,34.4611617353949,28.053046261641818,7.778195831864012,0.8810720749878663,0,0,0,0
2025-08-15 03:10:02,35.14884977457964,27.83599597462382,7.780289207985581,0.8717381944927727,0,0,0,0
2025-08-15 03:10:03,35.59022752977739,27.918503466902184,7.780605125607306,0.8835601254377659,0,0,0,0
2025-08-15 03:10:04,35.12523405891403,28.502035627089562,7.802210706349479,0.8935754906786644,0,0,0,0
2025-08-15 03:10:05,35.61189679937297,28.402138315537105,7.78747369447634,0.9251146345899416,0,0,0,0
2025-08-15 03:10:06,34.79747497699673,27.610125628921722,7.80988127837951,0.890365228838829,0,0,0,0
2025-08-15 03:10:07,34.932906798087,28.248919725363752,7.742907466741912,0.8524312287969122,0,0,0,0
2025-08-15 03:10:08,34.69832602962372,28.243418966347477,7.782862962697444,0.9342020353948548,0,0,0,0
2025-08-15 03:10:09,35.11772478158009,27.655521013374216,7.777478920781779,0.8748872959915488,0,0,0,0
2025-08-15 03:10:10,35.4060143085004,28.24563329312646,7.79487318643255,0.8982383871868611,0,0,0,0
2025-08-15 03:10:11,34.93326030911986,28.461379575523765,7.789239044830197,0.9133960952082214,0,0,0,0
2025-08-15 03:10:12,35.150776286244266,27.663236558126677,7.815956875597915,0.9059883125520835,0,0,0,0
2025-08-15 03:10:13,34.45023362269501,27.724749153695722,7.762813264566799,0.9328253864256443,0,0,0,0
2025-08-15 03:10:14,36.007697949318526,28.30529844005305,7.800909829526615,0.9143700943017828,0,0,0,0
2025-08-15 03:10:15,35.089540321808094,28.081448593247693,7.811166728464234,0.8741607126090868,0,0,0,0
2025-08-15 03:10:16,34.899019978504725,28.165442882571856,7.837132948731239,0.9653568652197498,0,0,0,0
2025-08-15 03:10:17,35.06621476260318,28.10217676492015,7.79036468057813,0.905830003900147,0,0,0,0
2025-08-15 03:10:18,35.080229772039814,28.117208776278442,7.80648917208705,0.8955797932013548,0,0,0,0
2025-08-15 03:10:19,35.14811842582584,27.602058361506675,7.763922744148752,0.9289177626916671,0,0,0,0
2025-08-15 03:10:20,34.833559303242936,28.314195311986435,7.75216087591374,0.9074835283779021,0,0,0,0
2025-08-15 03:10:21,35.401924587189434,28.35087699772833,7.816895487515634,0.9119768457881798,0,0,0,0
2025-08-15 03:10:22,35.629262292823284,27.931182776779593,7.799888794127038,0.9747655199580206,0,0,0,0
2025-08-15 03:10:23,35.60912916028767,27.986956915055842,7.823570253795968,0.8917463571523486,0,0,0,0
2025-08-15 03:10:24,35.877900298644086,27.540667749233283,7.7725319422206045,0.8904671731794781,0,0,0,0
2025-08-15 03:10:25,35.08691245321356,28.15427642680535,7.810398042790575,0.9034973553603739,0,0,0,0
2025-08-15 03:10:26,34.58944985836369,28.171617232514244,7.837376356810877,0.9321454780674312,0,0,0,0
2025-08-15 03:10:27,34.894452300725234,27.981342694900206,7.808394112167145,0.8548039790942881,0,0,0,0
2025-08-15 03:10:28,35.07007102337458,28.33730600796115,7.805531630111821,0.8410333232557049,0,0,0,0
2025-08-15 03:10:29,35.15024973916403,27.899776830706017,7.800171121616486,0.8823865418813956,0,0,0,0
2025-08-15 03:10:30,34.27461177035519,28.16938177776808,7.768582370857482,0.8509823112282214,0,0,0,0
2025-08-15 03:10:31,35.79796672740253,27.694100698392365,7.8271114587142065,0.8872550595742309,0,0,0,0
2025-08-15 03:10:32,35.09728362292933,27.992934354737727,7.787782847203898,0.9150749908838788,0,0,0,0
2025-08-15 03:10:33,34.76168067093006,27.94769372262915,7.81008966512766,0.8732775340934321,0,0,0,0
2025-08-15 03:10:34,34.64958780016772,28.067592376612282,7.768739313868575,0.8571952026965598,0,0,0,0
2025-08-15 03:10:35,34.131894746181025,27.889141921349992,7.776410806709844,0.9020801148514604,0,0,0,0
2025-08-15 03:10:36,35.50514127064102,27.9605582212985,7.828701747984445,0.9258763045384552,0,0,0,0
2025-08-15 03:10:37,35.009871827841245,28.24781415143245,7.793053954220843,0.8491507968445017,0,0,0,0
2025-08-15 03:10:38,34.415027777179546,27.868970728828536,7.82906550952085,0.9246069719491795,0,0,0,0
2025-08-15 03:10:39,34.39153753215121,27.518026869778396,7.79843538681883,0.9245191861121498,0,0,0,0
2025-08-15 03:10:40,34.84996265355898,28.524875171261627,7.7631620445408425,0.9286225530646989,0,0,0,0
2025-08-15 03:10:41,35.555639198882766,28.414436223607147,7.817841351994634,0.9365544064461506,0,0,0,0
2025-08-15 03:10:42,35.0606992184552,27.612321191468315,7.788202153644888,0.9660604177397885,0,0,0,0
2025-08-15 03:10:43,34.29992193174871,28.20691234157356,7.81397377627034,0.8893172385414284,0,0,0,0
2025-08-15 03:10:44,35.29994379837247,27.849107568834597,7.8005042173508015,0.9032871474023357,0,0,0,0
2025-08-15 03:10:45,35.257213197971275,28.07904616459932,7.769137635441142,0.8875068470025592,0,0,0,0
2025-08-15 03:10:46,33.69835947035974,28.08826723870405,7.803285895307411,0.9000593053426743,0,0,0,0
2025-08-15 03:10:47,34.995708120750194,27.929677659905103,7.843924462843056,0.9459862006690893,0,0,0,0
2025-08-15 03:10:48,34.74496203258248,27.76487030032408,7.809859729170289,0.8596495654820799,0,0,0,0
2025-08-15 03:10:49,35.196820655128214,27.792837684305123,7.7988496449398905,0.8741685098350328,0,0,0,0
2025-08-15 03:10:50,36.240189304889334,27.725142425355628,7.821506868039138,0.9413154280951369,0,0,0,0
2025-08-15 03:10:51,35.37373315754015,27.750453337530868,7.804213369304062,0.9306010952070627,0,0,0,0
2025-08-15 03:10:52,34.98250103304743,27.979846512985194,7.804190684605255,0.8891060505954876,0,0,0,0
2025-08-15 03:10:53,34.6927199600054,27.785272003266776,7.778167496556818,0.9256320600336216,0,0,0,0
2025-08-15 03:10:54,35.779186578179136,28.204615619713785,7.804676960515792,0.910236475274761,0,0,0,0
2025-08-15 03:10:55,34.80991350500349,28.44617384660078,7.820708868328339,0.9450082382700297,0,0,0,0
2025-08-15 03:10:56,34.704066123913144,27.825984027588987,7.7832787569579995,0.9022352878148032,0,0,0,0
2025-08-15 03:10:57,34.768857281681555,28.07182135016061,7.828489916424939,0.9307689634161775,0,0,0,0
2025-08-15 03:10:58,34.36672637697785,28.14990553309088,7.798165879517097,0.9792603573147787,0,0,0,0
2025-08-15 03:10:59,35.07840143542883,28.141600681275783,7.782244609769229,0.917942974651424,0,0,0,0
2025-08-15 03:11:00,35.28408365756192,28.022786580374827,7.819952641538404,0.9014798449738454,0,0,0,0
2025-08-15 03:11:01,34.81821160826297,28.222804725507917,7.794264115285235,0.9216734095566294,0,0,0,0
2025-08-15 03:11:02,34.63283147707845,28.144674685804198,7.815190297749722,0.8890415742538835,0,0,0,0
2025-08-15 03:11:03,34.62193599582151,27.62870127330181,7.794164827354829,0.971639031165742,0,0,0,0
2025-08-15 03:11:04,34.60014247567288,28.260746819316783,7.798803477129402,0.9054021311308794,0,0,0,0
2025-08-15 03:11:05,34.78817589677341,28.26618725118002,7.809871204086686,0.8918120003932346,0,0,0,0
2025-08-15 03:11:06,35.11305477263044,27.771014168746426,7.8058179411518,0.874929329849399,0,0,0,0
2025-08-15 03:11:07,35.804162206526904,28.01138135063428,7.760089364390965,0.9329166057481931,0,0,0,0
2025-08-15 03:11:08,33.65074912818838,28.204998697843322,7.777575125198112,0.9260156223848321,0,0,0,0
2025-08-15 03:11:09,35.61787300188086,27.93720585412619,7.818588199695816,0.8850793688575772,0,0,0,0
2025-08-15 03:11:10,35.88013724289337,28.321893414329804,7.797357268221969,0.9172935403536727,0,0,0,0
2025-08-15 03:11:11,34.64628345834413,28.709161748385807,7.789525373944572,0.8547433209536144,0,0,0,0
2025-08-15 03:11:12,35.57922796813936,27.764204190209504,7.77282851969485,0.9055491172521947,0,0,0,0
2025-08-15 03:11:13,34.625925491240885,27.585686619053867,7.778405273574482,0.9135826905623009,0,0,0,0
2025-08-15 03:11:14,35.143050428711675,28.091145578681463,7.759564027200761,0.9512198942867767,0,0,0,0
2025-08-15 03:11:15,34.60032172783645,28.216468751537843,7.797974385625969,0.8768754359181393,0,0,0,0
2025-08-15 03:11:16,34.407653297968544,27.93074008784657,7.7880312483883785,0.8616494211359302,0,0,0,0
2025-08-15 03:11:17,35.78267627108891,28.43597819899631,7.780668242180294,0.8731371611722488,0,0,0,0
2025-08-15 03:11:18,35.22875602373573,27.598418260083026,7.798637531496641,0.8599029449905524,0,0,0,0
2025-08-15 03:11:19,35.608383073159295,28.207875586909484,7.807279412617055,0.9400997207327695,0,0,0,0
2025-08-15 03:11:20,34.95864952868297,27.81824175377233,7.841863958644199,0.9464591788507211,0,0,0,0
2025-08-15 03:11:21,34.48869114099725,28.51581337186219,7.769762331608735,0.9096064973384649,0,0,0,0
2025-08-15 03:11:22,35.11158745207851,28.597754605950435,7.82318762086601,0.9366388483705544,0,0,0,0
2025-08-15 03:11:23,35.18148450163338,27.770003023664994,7.819462031220302,0.9040187514174071,0,0,0,0
2025-08-15 03:11:24,34.54654782312819,27.835132859227425,7.784418145212466,0.897146650568977,0,0,0,0
2025-08-15 03:11:25,35.40401402324828,28.257876366093942,7.804064719091721,0.8900088714283871,0,0,0,0
2025-08-15 03:11:26,35.19653524806616,27.883860805063147,7.790847335013248,0.890688270258673,0,0,0,0
2025-08-15 03:11:27,34.436265498932805,27.986376634620328,7.803713771608375,0.853565953310729,0,0,0,0
2025-08-15 03:11:28,35.43051500024075,28.007616526162725,7.830182620268091,0.9079276429082201,0,0,0,0
2025-08-15 03:11:29,35.110670539783975,27.424098053140703,7.812112124652626,0.8987899826935787,0,0,0,0
2025-08-15 03:11:30,34.89727300750033,27.99584867617173,7.8101721674646685,0.9223608217223362,0,0,0,0
2025-08-15 03:11:31,35.72871946378629,27.793081667780747,7.791393813600907,0.9028057048931584,0,0,0,0
2025-08-15 03:11:32,34.26902800610708,27.852063153280067,7.770318866701513,0.8951188889529272,0,0,0,0
2025-08-15 03:11:33,34.99321313241693,28.433089601040646,7.7958306357891916,0.8738642090997711,0,0,0,0
2025-08-15 03:11:34,34.7533830132589,27.623047931716222,7.824132163097278,0.9021645971046529,0,0,0,0
2025-08-15 03:11:35,34.73889168883346,28.24396155602439,7.769456642868207,0.9221471169244849,0,0,0,0
2025-08-15 03:11:36,35.46306129499155,27.916311120900456,7.778898212636466,0.8656998302674842,0,0,0,0
2025-08-15 03:11:37,34.46940777232751,27.91607194945125,7.802525354724681,0.9026242126104222,0,0,0,0
2025-08-15 03:11:38,35.034579583769066,28.237111568815514,7.780306904303054,0.9069912885458845,0,0,0,0
2025-08-15 03:11:39,34.804619459279046,28.102015388370667,7.784149531057696,0.8784580564914521,0,0,0,0
2025-08-15 03:11:40,34.418945365919726,28.17118389916586,7.791528028365437,0.88236431085276,0,0,0,0
2025-08-15 03:11:41,35.13830716490196,28.290455398159857,7.772687651916197,0.9069183254629865,0,0,0,0
2025-08-15 03:11:42,34.81546725134883,27.900607485045004,7.780517563075673,0.8659973694512213,0,0,0,0
2025-08-15 03:11:43,34.14314714987807,27.816328979647675,7.814068558335746,0.9104977114574818,0,0,0,0
2025-08-15 03:11:44,34.65550690689126,27.67445484203266,7.773852604355381,0.873139368790224,0,0,0,0
