ID,Channel,StartTime,EndTime,Duration
id_21,channel_46,2001-03-30 19:33:28.302000+00:00,2001-03-30 19:47:58.302000+00:00,870.0
id_21,channel_46,2001-03-30 20:18:28.302000+00:00,2001-03-30 20:32:58.302000+00:00,870.0
id_21,channel_46,2001-03-30 21:03:28.302000+00:00,2001-03-30 21:32:58.302000+00:00,1770.0
id_21,channel_46,2001-03-31 00:03:28.302000+00:00,2001-03-31 00:32:58.302000+00:00,1770.0
id_21,channel_46,2001-03-31 09:03:28.302000+00:00,2001-03-31 09:32:58.302000+00:00,1770.0
id_21,channel_46,2001-03-31 12:03:28.302000+00:00,2001-03-31 12:32:58.302000+00:00,1770.0
id_21,channel_46,2001-03-31 15:03:28.302000+00:00,2001-03-31 15:17:58.302000+00:00,870.0
id_21,channel_46,2001-04-01 00:07:58.302000+00:00,2001-04-01 00:47:58.302000+00:00,2400.0
id_21,channel_46,2001-04-01 06:00:28.302000+00:00,2001-04-01 06:25:28.302000+00:00,1500.0
id_21,channel_47,2001-03-21 20:50:58.305000+00:00,2001-03-22 15:21:58.305000+00:00,66660.0
id_21,channel_47,2001-03-30 09:03:58.305000+00:00,2001-04-02 11:09:28.302000+00:00,266729.997
id_21,channel_48,2001-03-21 20:50:58.305000+00:00,2001-03-22 15:21:58.305000+00:00,66660.0
id_21,channel_48,2001-03-30 09:03:58.305000+00:00,2001-04-02 11:09:28.302000+00:00,266729.997
id_21,channel_49,2001-03-21 20:50:58.305000+00:00,2001-03-22 15:21:58.305000+00:00,66660.0
id_21,channel_49,2001-03-30 09:03:58.305000+00:00,2001-04-02 11:09:28.302000+00:00,266729.997
id_21,channel_50,2001-03-21 20:52:10.683000+00:00,2001-03-22 15:20:40.683000+00:00,66510.0
id_21,channel_50,2001-03-30 09:03:46.680000+00:00,2001-04-02 11:08:40.683000+00:00,266694.003
id_21,channel_51,2001-03-21 20:52:10.683000+00:00,2001-03-22 15:20:40.683000+00:00,66510.0
id_21,channel_51,2001-03-30 09:03:46.680000+00:00,2001-04-02 11:08:40.683000+00:00,266694.003
id_21,channel_52,2001-03-21 20:52:10.683000+00:00,2001-03-22 15:20:40.683000+00:00,66510.0
id_21,channel_52,2001-03-30 09:03:46.680000+00:00,2001-04-02 11:08:40.683000+00:00,266694.003
id_22,channel_41,2000-07-27 19:48:58.329000+00:00,2000-07-28 06:55:58.329000+00:00,40020.0
id_22,channel_42,2000-07-27 19:48:58.329000+00:00,2000-07-28 06:55:58.329000+00:00,40020.0
id_22,channel_43,2000-07-27 19:48:58.329000+00:00,2000-07-28 06:55:58.329000+00:00,40020.0
id_22,channel_44,2000-07-27 19:48:58.329000+00:00,2000-07-28 06:55:58.329000+00:00,40020.0
id_22,channel_45,2000-07-27 19:49:28.329000+00:00,2000-07-28 06:55:58.329000+00:00,39990.0
id_22,channel_46,2000-07-27 19:48:58.329000+00:00,2000-07-28 06:55:58.329000+00:00,40020.0
id_22,channel_47,2000-07-27 19:50:28.329000+00:00,2000-07-28 16:02:58.329000+00:00,72750.0
id_22,channel_48,2000-07-27 19:49:58.329000+00:00,2000-07-28 11:00:28.329000+00:00,54630.0
id_22,channel_49,2000-07-27 19:51:28.329000+00:00,2000-07-28 12:27:28.329000+00:00,59760.0
id_22,channel_50,2000-07-27 19:50:40.707000+00:00,2000-07-28 16:04:10.707000+00:00,72810.0
id_22,channel_51,2000-07-27 19:58:10.707000+00:00,2000-07-28 16:58:10.707000+00:00,75600.0
id_22,channel_52,2000-07-27 20:02:40.707000+00:00,2000-07-28 16:47:40.707000+00:00,74700.0
id_23,channel_41,2000-07-31 03:33:28.329000+00:00,2000-07-31 04:16:58.329000+00:00,2610.0
id_23,channel_42,2000-07-31 03:33:28.329000+00:00,2000-07-31 04:16:58.329000+00:00,2610.0
id_23,channel_43,2000-07-31 03:33:28.329000+00:00,2000-07-31 04:16:58.329000+00:00,2610.0
id_23,channel_44,2000-07-31 03:33:28.329000+00:00,2000-07-31 04:16:58.329000+00:00,2610.0
id_23,channel_45,2000-07-31 03:33:28.329000+00:00,2000-07-31 04:16:58.329000+00:00,2610.0
id_23,channel_46,2000-07-31 03:33:28.329000+00:00,2000-07-31 04:16:58.329000+00:00,2610.0
id_23,channel_47,2000-07-31 03:33:28.329000+00:00,2000-07-31 07:16:58.329000+00:00,13410.0
id_23,channel_48,2000-07-31 03:35:28.329000+00:00,2000-07-31 07:16:58.329000+00:00,13290.0
id_23,channel_49,2000-07-31 03:38:58.329000+00:00,2000-07-31 07:16:58.329000+00:00,13080.0
id_23,channel_50,2000-07-31 03:40:10.707000+00:00,2000-07-31 07:16:10.707000+00:00,12960.0
id_23,channel_51,2000-07-31 03:38:40.707000+00:00,2000-07-31 07:16:10.707000+00:00,13050.0
id_23,channel_52,2000-07-31 03:35:40.707000+00:00,2000-07-31 07:16:10.707000+00:00,13230.0
id_24,channel_41,2012-12-18 06:32:09.723000+00:00,2012-12-18 06:47:39.723000+00:00,930.0
id_24,channel_41,2012-12-19 00:30:09.723000+00:00,2012-12-19 00:38:39.723000+00:00,510.0
id_24,channel_42,2012-12-18 06:32:09.723000+00:00,2012-12-18 06:46:39.723000+00:00,870.0
id_24,channel_42,2012-12-18 11:55:39.723000+00:00,2012-12-18 12:03:09.723000+00:00,450.0
id_24,channel_42,2012-12-19 00:29:09.723000+00:00,2012-12-19 00:36:39.723000+00:00,450.0
id_24,channel_42,2012-12-19 05:49:09.723000+00:00,2012-12-19 06:01:39.723000+00:00,750.0
id_24,channel_43,2012-12-18 11:50:09.723000+00:00,2012-12-18 12:02:09.723000+00:00,720.0
id_24,channel_43,2012-12-19 00:28:09.723000+00:00,2012-12-19 00:39:09.723000+00:00,660.0
id_24,channel_43,2012-12-19 05:47:09.723000+00:00,2012-12-19 06:01:39.723000+00:00,870.0
id_24,channel_44,2012-12-18 06:32:09.723000+00:00,2012-12-18 06:47:02.223000+00:00,892.5
id_24,channel_44,2012-12-18 11:56:09.723000+00:00,2012-12-18 12:03:09.723000+00:00,420.0
id_24,channel_44,2012-12-19 00:28:39.723000+00:00,2012-12-19 00:38:39.723000+00:00,600.0
id_24,channel_45,2012-12-18 11:52:39.723000+00:00,2012-12-18 12:02:39.723000+00:00,600.0
id_24,channel_45,2012-12-19 00:28:09.723000+00:00,2012-12-19 00:38:39.723000+00:00,630.0
id_24,channel_46,2012-12-18 11:55:39.723000+00:00,2012-12-18 12:02:39.723000+00:00,420.0
id_24,channel_46,2012-12-19 00:28:09.723000+00:00,2012-12-19 00:38:39.723000+00:00,630.0
id_25,channel_12,2002-07-17 01:30:15.534000+00:00,2002-07-18 08:25:45.534000+00:00,111330.0
id_25,channel_13,2002-07-17 01:30:15.534000+00:00,2002-07-18 08:09:15.534000+00:00,110340.0
id_25,channel_16,2002-07-17 04:30:15.534000+00:00,2002-07-25 00:00:00+00:00,674984.466
id_25,channel_17,2002-07-17 01:30:15.534000+00:00,2002-07-18 09:19:45.534000+00:00,114570.0
id_25,channel_18,2002-07-17 01:30:15.534000+00:00,2002-07-18 06:34:45.534000+00:00,104670.0
id_25,channel_19,2002-07-17 01:30:15.534000+00:00,2002-07-18 07:19:45.534000+00:00,107370.0
id_25,channel_20,2002-07-17 01:30:15.534000+00:00,2002-07-18 07:51:15.534000+00:00,109260.0
id_25,channel_24,2002-07-17 14:30:15.534000+00:00,2002-07-25 00:00:00+00:00,638984.466
id_25,channel_25,2002-07-17 01:30:15.534000+00:00,2002-07-18 09:18:15.534000+00:00,114480.0
id_25,channel_26,2002-07-17 01:30:15.534000+00:00,2002-07-18 08:09:15.534000+00:00,110340.0
id_25,channel_27,2002-07-17 01:30:15.534000+00:00,2002-07-18 07:42:15.534000+00:00,108720.0
id_25,channel_28,2002-07-17 01:30:15.534000+00:00,2002-07-18 08:30:15.534000+00:00,111600.0
id_25,channel_32,2002-07-17 12:19:45.534000+00:00,2002-07-25 00:00:00+00:00,646814.466
id_25,channel_33,2002-07-17 12:24:15.534000+00:00,2002-07-25 00:00:00+00:00,646544.466
id_25,channel_34,2002-07-17 01:30:15.534000+00:00,2002-07-18 09:00:15.534000+00:00,113400.0
id_25,channel_35,2002-07-17 01:30:15.534000+00:00,2002-07-18 07:55:45.534000+00:00,109530.0
id_25,channel_36,2002-07-17 01:30:15.534000+00:00,2002-07-18 08:12:15.534000+00:00,110520.0
id_25,channel_37,2002-07-17 01:30:15.534000+00:00,2002-07-18 08:04:45.534000+00:00,110070.0
id_25,channel_40,2002-07-17 11:33:15.534000+00:00,2002-07-25 00:00:00+00:00,649604.466
id_25,channel_47,2002-07-17 01:30:25.251000+00:00,2002-07-21 06:29:55.251000+00:00,363570.0
id_25,channel_48,2002-07-17 01:30:25.251000+00:00,2002-07-21 06:29:55.251000+00:00,363570.0
id_25,channel_49,2002-07-17 01:30:25.251000+00:00,2002-07-21 06:29:55.251000+00:00,363570.0
id_25,channel_50,2002-07-17 01:31:07.632000+00:00,2002-07-21 06:29:37.632000+00:00,363510.0
id_25,channel_51,2002-07-17 01:31:07.632000+00:00,2002-07-21 06:29:37.632000+00:00,363510.0
id_25,channel_52,2002-07-17 01:31:07.632000+00:00,2002-07-21 06:29:37.632000+00:00,363510.0
id_25,channel_57,2002-07-17 01:33:32.745000+00:00,2002-07-19 08:13:02.745000+00:00,196770.0
id_25,channel_58,2002-07-17 01:30:32.745000+00:00,2002-07-19 07:41:32.745000+00:00,195060.0
id_25,channel_59,2002-07-17 01:30:32.745000+00:00,2002-07-19 06:51:32.745000+00:00,192060.0
id_25,channel_60,2002-07-17 01:30:32.745000+00:00,2002-07-19 06:51:32.745000+00:00,192060.0
id_25,channel_66,2002-07-17 14:38:33.450000+00:00,2002-07-20 12:29:33.450000+00:00,251460.0
id_26,channel_41,2007-10-09 21:20:55.008000+00:00,2007-10-10 00:42:55.008000+00:00,12120.0
id_26,channel_42,2007-10-09 21:20:55.008000+00:00,2007-10-10 00:42:55.008000+00:00,12120.0
id_26,channel_43,2007-10-09 21:20:55.008000+00:00,2007-10-10 00:42:55.008000+00:00,12120.0
id_26,channel_44,2007-10-09 21:20:55.008000+00:00,2007-10-10 00:42:55.008000+00:00,12120.0
id_26,channel_45,2007-10-09 21:20:55.008000+00:00,2007-10-10 00:42:55.008000+00:00,12120.0
id_26,channel_46,2007-10-09 21:20:55.008000+00:00,2007-10-10 00:42:55.008000+00:00,12120.0
id_26,channel_47,2007-10-09 21:20:55.008000+00:00,2007-10-10 00:37:25.008000+00:00,11790.0
id_26,channel_48,2007-10-09 21:20:55.008000+00:00,2007-10-10 00:37:25.008000+00:00,11790.0
id_26,channel_49,2007-10-09 21:20:55.008000+00:00,2007-10-10 00:37:25.008000+00:00,11790.0
id_26,channel_57,2007-10-09 21:21:02.502000+00:00,2007-10-10 00:37:32.502000+00:00,11790.0
id_26,channel_58,2007-10-09 21:21:02.502000+00:00,2007-10-10 00:37:32.502000+00:00,11790.0
id_26,channel_59,2007-10-09 21:21:02.502000+00:00,2007-10-10 00:37:32.502000+00:00,11790.0
id_26,channel_60,2007-10-09 21:21:02.502000+00:00,2007-10-10 00:37:32.502000+00:00,11790.0
id_26,channel_70,2007-10-09 21:21:14.118000+00:00,2007-10-10 00:43:14.118000+00:00,12120.0
id_26,channel_71,2007-10-09 21:20:58.002000+00:00,2007-10-10 00:43:28.002000+00:00,12150.0
id_26,channel_72,2007-10-09 21:21:11.877000+00:00,2007-10-10 00:43:11.877000+00:00,12120.0
id_26,channel_73,2007-10-09 21:20:55.752000+00:00,2007-10-10 00:43:25.752000+00:00,12150.0
id_26,channel_74,2007-10-09 21:21:09.627000+00:00,2007-10-10 00:43:09.627000+00:00,12120.0
id_26,channel_75,2007-10-09 21:20:53.502000+00:00,2007-10-10 00:43:23.502000+00:00,12150.0
id_26,channel_76,2007-10-09 21:21:07.377000+00:00,2007-10-10 00:43:37.377000+00:00,12150.0
id_27,channel_12,2007-10-26 12:40:15.288000+00:00,2007-10-26 16:22:15.288000+00:00,13320.0
id_27,channel_13,2007-10-26 12:40:15.288000+00:00,2007-10-26 16:22:15.288000+00:00,13320.0
id_27,channel_14,2007-10-26 12:40:15.288000+00:00,2007-10-26 16:22:15.288000+00:00,13320.0
id_27,channel_15,2007-10-26 12:40:15.288000+00:00,2007-10-26 16:22:15.288000+00:00,13320.0
id_27,channel_16,2007-10-26 12:40:15.288000+00:00,2007-10-26 16:22:15.288000+00:00,13320.0
id_27,channel_17,2007-10-26 12:40:15.288000+00:00,2007-10-26 16:22:15.288000+00:00,13320.0
id_27,channel_18,2007-10-26 12:40:15.288000+00:00,2007-10-26 16:22:15.288000+00:00,13320.0
id_27,channel_19,2007-10-26 12:40:15.288000+00:00,2007-10-26 16:22:15.288000+00:00,13320.0
id_27,channel_20,2007-10-26 12:40:15.288000+00:00,2007-10-26 16:22:15.288000+00:00,13320.0
id_27,channel_21,2007-10-26 12:40:15.288000+00:00,2007-10-26 16:22:15.288000+00:00,13320.0
id_27,channel_22,2007-10-26 12:40:15.288000+00:00,2007-10-26 16:22:15.288000+00:00,13320.0
id_27,channel_23,2007-10-26 12:40:15.288000+00:00,2007-10-26 16:22:15.288000+00:00,13320.0
id_27,channel_24,2007-10-26 12:40:15.288000+00:00,2007-10-26 16:22:15.288000+00:00,13320.0
id_27,channel_25,2007-10-26 12:40:15.288000+00:00,2007-10-26 16:22:15.288000+00:00,13320.0
id_27,channel_26,2007-10-26 12:40:15.288000+00:00,2007-10-26 16:22:15.288000+00:00,13320.0
id_27,channel_27,2007-10-26 12:40:15.288000+00:00,2007-10-26 16:22:15.288000+00:00,13320.0
id_27,channel_28,2007-10-26 12:40:15.288000+00:00,2007-10-26 16:22:15.288000+00:00,13320.0
id_27,channel_29,2007-10-26 12:40:15.288000+00:00,2007-10-26 16:22:15.288000+00:00,13320.0
id_27,channel_30,2007-10-26 12:40:15.288000+00:00,2007-10-26 16:22:15.288000+00:00,13320.0
id_27,channel_31,2007-10-26 12:40:15.288000+00:00,2007-10-26 16:22:15.288000+00:00,13320.0
id_27,channel_32,2007-10-26 12:40:15.288000+00:00,2007-10-26 16:22:15.288000+00:00,13320.0
id_27,channel_33,2007-10-26 12:40:15.288000+00:00,2007-10-26 16:22:15.288000+00:00,13320.0
id_27,channel_34,2007-10-26 12:40:15.288000+00:00,2007-10-26 16:22:15.288000+00:00,13320.0
id_27,channel_35,2007-10-26 12:40:15.288000+00:00,2007-10-26 16:22:15.288000+00:00,13320.0
id_27,channel_36,2007-10-26 12:40:15.288000+00:00,2007-10-26 16:22:15.288000+00:00,13320.0
id_27,channel_37,2007-10-26 12:40:15.288000+00:00,2007-10-26 16:22:15.288000+00:00,13320.0
id_27,channel_38,2007-10-26 12:40:15.288000+00:00,2007-10-26 16:22:15.288000+00:00,13320.0
id_27,channel_39,2007-10-26 12:40:15.288000+00:00,2007-10-26 16:22:15.288000+00:00,13320.0
id_27,channel_40,2007-10-26 12:40:15.288000+00:00,2007-10-26 16:22:15.288000+00:00,13320.0
id_27,channel_41,2007-10-26 12:26:47.505000+00:00,2007-10-26 16:30:25.008000+00:00,14617.503
id_27,channel_42,2007-10-26 12:26:47.505000+00:00,2007-10-26 16:30:25.008000+00:00,14617.503
id_27,channel_43,2007-10-26 12:26:47.505000+00:00,2007-10-26 16:30:25.008000+00:00,14617.503
id_27,channel_44,2007-10-26 12:26:47.505000+00:00,2007-10-26 16:30:25.008000+00:00,14617.503
id_27,channel_45,2007-10-26 12:26:47.505000+00:00,2007-10-26 16:30:25.008000+00:00,14617.503
id_27,channel_46,2007-10-26 12:26:47.505000+00:00,2007-10-26 16:30:25.008000+00:00,14617.503
id_27,channel_47,2007-10-26 12:40:25.008000+00:00,2007-10-26 16:30:25.008000+00:00,13800.0
id_27,channel_48,2007-10-26 12:40:25.008000+00:00,2007-10-26 16:30:25.008000+00:00,13800.0
id_27,channel_49,2007-10-26 12:40:25.008000+00:00,2007-10-26 16:30:25.008000+00:00,13800.0
id_27,channel_50,2007-10-26 12:39:37.383000+00:00,2007-10-26 16:30:37.386000+00:00,13860.003
id_27,channel_51,2007-10-26 12:39:37.383000+00:00,2007-10-26 16:30:37.386000+00:00,13860.003
id_27,channel_52,2007-10-26 12:39:37.383000+00:00,2007-10-26 16:30:37.386000+00:00,13860.003
id_27,channel_57,2007-10-26 12:40:32.499000+00:00,2007-10-26 16:30:32.499000+00:00,13800.0
id_27,channel_58,2007-10-26 12:40:32.499000+00:00,2007-10-26 16:30:32.499000+00:00,13800.0
id_27,channel_59,2007-10-26 12:40:32.499000+00:00,2007-10-26 16:30:32.499000+00:00,13800.0
id_27,channel_60,2007-10-26 12:40:32.499000+00:00,2007-10-26 16:30:32.499000+00:00,13800.0
id_27,channel_70,2007-10-26 12:21:14.118000+00:00,2007-10-26 16:30:44.118000+00:00,14970.0
id_27,channel_71,2007-10-26 12:20:57.999000+00:00,2007-10-26 16:30:27.999000+00:00,14970.0
id_27,channel_72,2007-10-26 12:21:11.874000+00:00,2007-10-26 16:30:41.874000+00:00,14970.0
id_27,channel_73,2007-10-26 12:20:55.749000+00:00,2007-10-26 16:30:25.749000+00:00,14970.0
id_27,channel_74,2007-10-26 12:21:09.624000+00:00,2007-10-26 16:30:39.624000+00:00,14970.0
id_27,channel_75,2007-10-26 12:20:53.499000+00:00,2007-10-26 16:30:53.499000+00:00,15000.0
id_27,channel_76,2007-10-26 12:21:07.374000+00:00,2007-10-26 16:30:37.374000+00:00,14970.0
id_28,channel_12,2007-12-24 02:34:15.282000+00:00,2007-12-24 05:16:15.282000+00:00,9720.0
id_28,channel_13,2007-12-24 02:34:15.282000+00:00,2007-12-24 05:16:15.282000+00:00,9720.0
id_28,channel_14,2007-12-24 02:34:15.282000+00:00,2007-12-24 05:16:15.282000+00:00,9720.0
id_28,channel_15,2007-12-24 02:34:15.282000+00:00,2007-12-24 05:16:15.282000+00:00,9720.0
id_28,channel_16,2007-12-24 02:34:15.282000+00:00,2007-12-24 05:16:15.282000+00:00,9720.0
id_28,channel_17,2007-12-24 02:34:15.282000+00:00,2007-12-24 05:16:15.282000+00:00,9720.0
id_28,channel_18,2007-12-24 02:34:15.282000+00:00,2007-12-24 05:16:15.282000+00:00,9720.0
id_28,channel_19,2007-12-24 02:34:15.282000+00:00,2007-12-24 05:16:15.282000+00:00,9720.0
id_28,channel_20,2007-12-24 02:34:15.282000+00:00,2007-12-24 05:16:15.282000+00:00,9720.0
id_28,channel_21,2007-12-24 02:34:15.282000+00:00,2007-12-24 05:16:15.282000+00:00,9720.0
id_28,channel_22,2007-12-24 02:34:15.282000+00:00,2007-12-24 05:16:15.282000+00:00,9720.0
id_28,channel_23,2007-12-24 02:34:15.282000+00:00,2007-12-24 05:16:15.282000+00:00,9720.0
id_28,channel_24,2007-12-24 02:34:15.282000+00:00,2007-12-24 05:16:15.282000+00:00,9720.0
id_28,channel_25,2007-12-24 02:34:15.282000+00:00,2007-12-24 05:16:15.282000+00:00,9720.0
id_28,channel_26,2007-12-24 02:34:15.282000+00:00,2007-12-24 05:16:15.282000+00:00,9720.0
id_28,channel_27,2007-12-24 02:34:15.282000+00:00,2007-12-24 05:16:15.282000+00:00,9720.0
id_28,channel_28,2007-12-24 02:34:15.282000+00:00,2007-12-24 05:16:15.282000+00:00,9720.0
id_28,channel_29,2007-12-24 02:34:15.282000+00:00,2007-12-24 05:16:15.282000+00:00,9720.0
id_28,channel_30,2007-12-24 02:34:15.282000+00:00,2007-12-24 05:16:15.282000+00:00,9720.0
id_28,channel_31,2007-12-24 02:34:15.282000+00:00,2007-12-24 05:16:15.282000+00:00,9720.0
id_28,channel_32,2007-12-24 02:34:15.282000+00:00,2007-12-24 05:16:15.282000+00:00,9720.0
id_28,channel_33,2007-12-24 02:34:15.282000+00:00,2007-12-24 05:16:15.282000+00:00,9720.0
id_28,channel_34,2007-12-24 02:34:15.282000+00:00,2007-12-24 05:16:15.282000+00:00,9720.0
id_28,channel_35,2007-12-24 02:34:15.282000+00:00,2007-12-24 05:16:15.282000+00:00,9720.0
id_28,channel_36,2007-12-24 02:34:15.282000+00:00,2007-12-24 05:16:15.282000+00:00,9720.0
id_28,channel_37,2007-12-24 02:34:15.282000+00:00,2007-12-24 05:16:15.282000+00:00,9720.0
id_28,channel_38,2007-12-24 02:34:15.282000+00:00,2007-12-24 05:16:15.282000+00:00,9720.0
id_28,channel_39,2007-12-24 02:34:15.282000+00:00,2007-12-24 05:16:15.282000+00:00,9720.0
id_28,channel_40,2007-12-24 02:34:15.282000+00:00,2007-12-24 05:16:15.282000+00:00,9720.0
id_28,channel_41,2007-12-24 02:34:24.999000+00:00,2007-12-24 05:16:24.999000+00:00,9720.0
id_28,channel_42,2007-12-24 02:34:24.999000+00:00,2007-12-24 05:16:24.999000+00:00,9720.0
id_28,channel_43,2007-12-24 02:34:24.999000+00:00,2007-12-24 05:16:24.999000+00:00,9720.0
id_28,channel_44,2007-12-24 02:34:24.999000+00:00,2007-12-24 05:16:24.999000+00:00,9720.0
id_28,channel_45,2007-12-24 02:34:24.999000+00:00,2007-12-24 05:16:24.999000+00:00,9720.0
id_28,channel_46,2007-12-24 02:34:24.999000+00:00,2007-12-24 05:16:24.999000+00:00,9720.0
id_28,channel_47,2007-12-24 02:34:24.999000+00:00,2007-12-24 05:16:24.999000+00:00,9720.0
id_28,channel_48,2007-12-24 02:34:24.999000+00:00,2007-12-24 05:16:24.999000+00:00,9720.0
id_28,channel_49,2007-12-24 02:34:24.999000+00:00,2007-12-24 05:16:24.999000+00:00,9720.0
id_28,channel_50,2007-12-24 02:33:37.374000+00:00,2007-12-24 05:12:37.374000+00:00,9540.0
id_28,channel_51,2007-12-24 02:33:37.374000+00:00,2007-12-24 05:12:37.374000+00:00,9540.0
id_28,channel_52,2007-12-24 02:33:37.374000+00:00,2007-12-24 05:12:37.374000+00:00,9540.0
id_28,channel_57,2007-12-24 02:34:32.493000+00:00,2007-12-24 05:16:32.493000+00:00,9720.0
id_28,channel_58,2007-12-24 02:34:32.493000+00:00,2007-12-24 05:16:32.493000+00:00,9720.0
id_28,channel_59,2007-12-24 02:34:32.493000+00:00,2007-12-24 05:16:32.493000+00:00,9720.0
id_28,channel_60,2007-12-24 02:34:32.493000+00:00,2007-12-24 05:16:32.493000+00:00,9720.0
id_28,channel_70,2007-12-24 02:30:44.109000+00:00,2007-12-24 05:16:44.109000+00:00,9960.0
id_28,channel_71,2007-12-24 02:30:27.993000+00:00,2007-12-24 05:16:27.993000+00:00,9960.0
id_28,channel_72,2007-12-24 02:30:41.868000+00:00,2007-12-24 05:16:41.868000+00:00,9960.0
id_28,channel_73,2007-12-24 02:30:25.740000+00:00,2007-12-24 05:16:25.740000+00:00,9960.0
id_28,channel_74,2007-12-24 02:30:39.618000+00:00,2007-12-24 05:16:39.618000+00:00,9960.0
id_28,channel_75,2007-12-24 02:30:23.493000+00:00,2007-12-24 05:16:53.493000+00:00,9990.0
id_28,channel_76,2007-12-24 02:30:37.368000+00:00,2007-12-24 05:16:37.368000+00:00,9960.0
id_29,channel_12,2008-06-07 15:40:15.258000+00:00,2008-06-07 16:34:15.258000+00:00,3240.0
id_29,channel_13,2008-06-07 15:40:15.258000+00:00,2008-06-07 16:34:15.258000+00:00,3240.0
id_29,channel_14,2008-06-07 15:40:15.258000+00:00,2008-06-07 16:34:15.258000+00:00,3240.0
id_29,channel_15,2008-06-07 15:40:15.258000+00:00,2008-06-07 16:34:15.258000+00:00,3240.0
id_29,channel_16,2008-06-07 15:40:15.258000+00:00,2008-06-07 16:34:15.258000+00:00,3240.0
id_29,channel_17,2008-06-07 15:40:15.258000+00:00,2008-06-07 16:34:15.258000+00:00,3240.0
id_29,channel_18,2008-06-07 15:40:15.258000+00:00,2008-06-07 16:34:15.258000+00:00,3240.0
id_29,channel_19,2008-06-07 15:40:15.258000+00:00,2008-06-07 16:34:15.258000+00:00,3240.0
id_29,channel_20,2008-06-07 15:40:15.258000+00:00,2008-06-07 16:34:15.258000+00:00,3240.0
id_29,channel_21,2008-06-07 15:40:15.258000+00:00,2008-06-07 16:34:15.258000+00:00,3240.0
id_29,channel_22,2008-06-07 15:40:15.258000+00:00,2008-06-07 16:34:15.258000+00:00,3240.0
id_29,channel_23,2008-06-07 15:40:15.258000+00:00,2008-06-07 16:34:15.258000+00:00,3240.0
id_29,channel_24,2008-06-07 15:40:15.258000+00:00,2008-06-07 16:34:15.258000+00:00,3240.0
id_29,channel_25,2008-06-07 15:40:15.258000+00:00,2008-06-07 16:34:15.258000+00:00,3240.0
id_29,channel_26,2008-06-07 15:40:15.258000+00:00,2008-06-07 16:34:15.258000+00:00,3240.0
id_29,channel_27,2008-06-07 15:40:15.258000+00:00,2008-06-07 16:34:15.258000+00:00,3240.0
id_29,channel_28,2008-06-07 15:40:15.258000+00:00,2008-06-07 16:34:15.258000+00:00,3240.0
id_29,channel_29,2008-06-07 15:40:15.258000+00:00,2008-06-07 16:34:15.258000+00:00,3240.0
id_29,channel_30,2008-06-07 15:40:15.258000+00:00,2008-06-07 16:34:15.258000+00:00,3240.0
id_29,channel_31,2008-06-07 15:40:15.258000+00:00,2008-06-07 16:34:15.258000+00:00,3240.0
id_29,channel_32,2008-06-07 15:40:15.258000+00:00,2008-06-07 16:34:15.258000+00:00,3240.0
id_29,channel_33,2008-06-07 15:40:15.258000+00:00,2008-06-07 16:34:15.258000+00:00,3240.0
id_29,channel_34,2008-06-07 15:40:15.258000+00:00,2008-06-07 16:34:15.258000+00:00,3240.0
id_29,channel_35,2008-06-07 15:40:15.258000+00:00,2008-06-07 16:34:15.258000+00:00,3240.0
id_29,channel_36,2008-06-07 15:40:15.258000+00:00,2008-06-07 16:34:15.258000+00:00,3240.0
id_29,channel_37,2008-06-07 15:40:15.258000+00:00,2008-06-07 16:34:15.258000+00:00,3240.0
id_29,channel_38,2008-06-07 15:40:15.258000+00:00,2008-06-07 16:34:15.258000+00:00,3240.0
id_29,channel_39,2008-06-07 15:40:15.258000+00:00,2008-06-07 16:34:15.258000+00:00,3240.0
id_29,channel_40,2008-06-07 15:40:15.258000+00:00,2008-06-07 16:34:15.258000+00:00,3240.0
id_29,channel_41,2008-06-07 15:36:47.475000+00:00,2008-06-07 16:42:54.975000+00:00,3967.5
id_29,channel_42,2008-06-07 15:36:47.475000+00:00,2008-06-07 16:42:54.975000+00:00,3967.5
id_29,channel_43,2008-06-07 15:36:47.475000+00:00,2008-06-07 16:42:54.975000+00:00,3967.5
id_29,channel_44,2008-06-07 15:36:47.475000+00:00,2008-06-07 16:42:54.975000+00:00,3967.5
id_29,channel_45,2008-06-07 15:36:47.475000+00:00,2008-06-07 16:42:54.975000+00:00,3967.5
id_29,channel_46,2008-06-07 15:36:47.475000+00:00,2008-06-07 16:42:54.975000+00:00,3967.5
id_29,channel_47,2008-06-07 15:40:24.975000+00:00,2008-06-07 16:42:54.975000+00:00,3750.0
id_29,channel_48,2008-06-07 15:40:24.975000+00:00,2008-06-07 16:42:54.975000+00:00,3750.0
id_29,channel_49,2008-06-07 15:40:24.975000+00:00,2008-06-07 16:42:54.975000+00:00,3750.0
id_29,channel_50,2008-06-07 15:39:37.350000+00:00,2008-06-07 16:42:37.350000+00:00,3780.0
id_29,channel_51,2008-06-07 15:39:37.350000+00:00,2008-06-07 16:42:37.350000+00:00,3780.0
id_29,channel_52,2008-06-07 15:39:37.350000+00:00,2008-06-07 16:42:37.350000+00:00,3780.0
id_29,channel_57,2008-06-07 15:40:32.469000+00:00,2008-06-07 16:34:32.469000+00:00,3240.0
id_29,channel_58,2008-06-07 15:40:32.469000+00:00,2008-06-07 16:34:32.469000+00:00,3240.0
id_29,channel_59,2008-06-07 15:40:32.469000+00:00,2008-06-07 16:34:32.469000+00:00,3240.0
