type,timestamp,subsystem,value,flag,score,detail
anomaly,2025-01-01 00:02:07,ADCS,0.43622370445560243,0,0.1589863189690156,
anomaly,2025-01-01 00:02:08,ADCS,1.3335041397858296,0,0.4860096146748264,
anomaly,2025-01-01 00:02:09,ADCS,0.7248927836220033,0,0.2641948022038198,
anomaly,2025-01-01 00:02:10,ADCS,0.9774553663717431,0,0.35624389291245023,
anomaly,2025-01-01 00:02:11,ADCS,1.694632540435426,0,0.6176266600302576,
anomaly,2025-01-01 00:02:12,ADCS,2.002615793026156,0,0.7298743969903846,
anomaly,2025-01-01 00:02:13,ADCS,2.6647622330921465,0,0.9712006340776314,
anomaly,2025-01-01 00:02:14,ADCS,1.1753805972269038,0,0.428379825837107,
anomaly,2025-01-01 00:02:15,ADCS,0.8595594288320619,0,0.3132754779928007,
anomaly,2025-01-01 00:02:16,ADCS,1.391286934235766,0,0.5070691620939732,
anomaly,2025-01-01 00:02:17,ADCS,1.1317486442479592,0,0.4124777014850875,
anomaly,2025-01-01 00:02:18,ADCS,1.8455404895495255,0,0.6726266499156216,
anomaly,2025-01-01 00:02:19,ADCS,1.1423348991398685,0,0.41633597346742474,
anomaly,2025-01-01 00:02:20,ADCS,1.9129003912668334,0,0.6971766748472434,
anomaly,2025-01-01 00:02:21,ADCS,1.3021124488740103,0,0.4745685826233662,
anomaly,2025-01-01 00:02:22,ADCS,0.597848488438763,0,0.21789217208333278,
anomaly,2025-01-01 00:02:23,ADCS,0.3693470352404747,0,0.13461241320731304,
anomaly,2025-01-01 00:02:24,ADCS,1.7089315906530467,0,0.6228380993345238,
anomaly,2025-01-01 00:02:25,ADCS,1.3848278301336276,0,0.5047150736422276,
anomaly,2025-01-01 00:02:26,ADCS,1.7913960327723095,0,0.6528931329433392,
anomaly,2025-01-01 00:02:27,ADCS,0.9020014878727832,0,0.3287439329791497,
anomaly,2025-01-01 00:02:28,ADCS,0.5656643861429381,0,0.2061623373653384,
anomaly,2025-01-01 00:02:29,ADCS,1.3765143966194409,0,0.5016851553252858,
anomaly,2025-01-01 00:02:30,ADCS,0.8439916973901425,0,0.3076016544674657,
anomaly,2025-01-01 00:02:31,ADCS,1.259092863022754,0,0.4588896419142675,
anomaly,2025-01-01 00:02:32,ADCS,1.4094388984157529,0,0.5136848364316049,
anomaly,2025-01-01 00:02:33,ADCS,1.4239496510004401,0,0.5189734328910491,
anomaly,2025-01-01 00:02:34,ADCS,0.8062687321983012,0,0.2938531228879363,
anomaly,2025-01-01 00:02:35,ADCS,2.743781397571805,0,1.0,
anomaly,2025-01-01 00:02:36,ADCS,0.6232464326107631,0,0.22714872007016465,
anomaly,2025-01-01 00:02:37,ADCS,0.39377130559300483,0,0.1435140955257897,
anomaly,2025-01-01 00:02:38,ADCS,0.7170739247402321,0,0.2613451368155018,
anomaly,2025-01-01 00:02:39,ADCS,0.8261022435530695,0,0.3010816547864033,
anomaly,2025-01-01 00:02:40,ADCS,0.5827782194684896,0,0.21239965399001443,
anomaly,2025-01-01 00:02:41,ADCS,1.2731718555478033,0,0.46402087887706234,
anomaly,2025-01-01 00:02:42,ADCS,2.5269000255281235,0,0.9209553019655219,
anomaly,2025-01-01 00:02:43,ADCS,0.628871384715809,0,0.22919879304974816,
anomaly,2025-01-01 00:02:44,ADCS,1.141276281422323,0,0.4159501491016489,
anomaly,2025-01-01 00:02:45,ADCS,1.3683818741208802,0,0.4987211719315075,
anomaly,2025-01-01 00:02:46,ADCS,0.8844407169876202,0,0.3223437252582635,
anomaly,2025-01-01 00:02:47,ADCS,1.7677285151153388,0,0.6442672571071971,
anomaly,2025-01-01 00:02:48,ADCS,0.6383205475639989,0,0.2326426398724405,
anomaly,2025-01-01 00:02:49,ADCS,1.8365640618563837,0,0.6693550963942347,
anomaly,2025-01-01 00:02:50,ADCS,0.7047838773895919,0,0.2568658997445323,
anomaly,2025-01-01 00:02:51,ADCS,0.816899702305158,0,0.29772769180084785,
anomaly,2025-01-01 00:02:52,ADCS,0.7812287763812686,0,0.2847270475237719,
anomaly,2025-01-01 00:02:53,ADCS,0.9414513359843281,0,0.34312184520876726,
anomaly,2025-01-01 00:02:54,ADCS,0.5778497747061057,0,0.21060343044000948,
anomaly,2025-01-01 00:02:55,ADCS,1.97357316848654,0,0.7192895068947968,
anomaly,2025-01-01 00:02:56,ADCS,0.6987647698193669,0,0.2546721726584197,
anomaly,2025-01-01 00:02:57,ADCS,2.346417387444694,0,0.8551765055048588,
anomaly,2025-01-01 00:02:58,ADCS,1.4743968693207086,0,0.5373594524059103,
anomaly,2025-01-01 00:02:59,ADCS,0.7803229150106423,0,0.2843968968159101,
anomaly,2025-01-01 00:03:00,ADCS,0.8129975301551047,0,0.2963055041026928,
anomaly,2025-01-01 00:03:01,ADCS,1.3193469956068862,0,0.4808498945194699,
anomaly,2025-01-01 00:03:02,ADCS,0.8869983928170942,0,0.3232758971257955,
anomaly,2025-01-01 00:03:03,ADCS,0.5896560725079502,0,0.21490635989798046,
anomaly,2025-01-01 00:03:04,ADCS,0.530860820022934,0,0.19347781149501772,
anomaly,2025-01-01 00:03:05,ADCS,1.094553443259748,0,0.3989215191226266,
anomaly,2025-01-01 00:03:06,ADCS,1.4796074325160267,0,0.5392584969872058,
anomaly,2025-01-01 00:03:07,ADCS,0.8581585448331546,0,0.31276491107950827,
anomaly,2025-01-01 00:03:08,ADCS,0.17949402954270074,0,0.06541848767600421,
anomaly,2025-01-01 00:03:09,ADCS,1.6761213444977732,0,0.610880059898762,
anomaly,2025-01-01 00:03:10,ADCS,0.3554214596355832,0,0.12953709065529947,
anomaly,2025-01-01 00:03:11,ADCS,1.9274804969947554,0,0.7024905477894628,
anomaly,2025-01-01 00:03:12,ADCS,0.18640577107498782,0,0.0679375446017505,
anomaly,2025-01-01 00:03:13,ADCS,1.3559696382096005,0,0.4941974019539633,
anomaly,2025-01-01 00:03:14,ADCS,1.1228928349989884,0,0.4092501086248079,
anomaly,2025-01-01 00:03:15,ADCS,0.9728789325950017,0,0.35457596346996934,
anomaly,2025-01-01 00:03:16,ADCS,1.8417532241386267,0,0.6712463411875829,
anomaly,2025-01-01 00:03:17,ADCS,0.6702259363759435,0,0.24427089452865336,
anomaly,2025-01-01 00:03:18,ADCS,0.5451020804742177,0,0.1986681887108874,
anomaly,2025-01-01 00:03:19,ADCS,0.5940135584986097,0,0.21649449151608818,
anomaly,2025-01-01 00:00:00,COM,0.0,0,0.0,
anomaly,2025-01-01 00:00:01,COM,0.0,0,0.0,
anomaly,2025-01-01 00:00:02,COM,0.0,0,0.0,
anomaly,2025-01-01 00:00:03,COM,0.0,0,0.0,
anomaly,2025-01-01 00:00:04,COM,0.0,0,0.0,
anomaly,2025-01-01 00:00:05,COM,0.0,0,0.0,
anomaly,2025-01-01 00:00:06,COM,0.0,0,0.0,
anomaly,2025-01-01 00:00:07,COM,0.0,0,0.0,
anomaly,2025-01-01 00:00:08,COM,0.0,0,0.0,
anomaly,2025-01-01 00:00:09,COM,1.5157811750680854,0,0.48484910421197785,
anomaly,2025-01-01 00:00:10,COM,1.0981488007104938,0,0.35126208919438845,
anomaly,2025-01-01 00:00:11,COM,0.5044104044992309,0,0.16134448481039376,
anomaly,2025-01-01 00:00:12,COM,1.8592108379855439,0,0.594701084935958,
anomaly,2025-01-01 00:00:13,COM,1.5204016057070406,0,0.48632702971548625,
anomaly,2025-01-01 00:00:14,COM,1.303150544276935,0,0.4168354802385265,
anomaly,2025-01-01 00:00:15,COM,0.49605723217927195,0,0.1586725766330947,
anomaly,2025-01-01 00:00:16,COM,1.386015704545997,0,0.4433413502068826,
anomaly,2025-01-01 00:00:17,COM,1.1128338994614178,0,0.3559593747206651,
anomaly,2025-01-01 00:00:18,COM,0.8794073769576773,0,0.2812938212774565,
anomaly,2025-01-01 00:00:19,COM,0.0115655695361219,0,0.0036994495785568553,
anomaly,2025-01-01 00:00:20,COM,0.10409361451664718,0,0.0332961621259852,
anomaly,2025-01-01 00:00:21,COM,1.1727764836802845,0,0.3751330580601241,
anomaly,2025-01-01 00:00:22,COM,0.4922244598059807,0,0.1574465973938716,
anomaly,2025-01-01 00:00:23,COM,1.9481312542503382,0,0.6231438343784724,
anomaly,2025-01-01 00:00:24,COM,1.38180671366787,0,0.44199503090270953,
anomaly,2025-01-01 00:00:25,COM,0.06899508921646062,0,0.022069285297809448,
anomaly,2025-01-01 00:00:26,COM,0.5139561335370925,0,0.16439785309942107,
anomaly,2025-01-01 00:00:27,COM,0.4098702273206354,0,0.1311041566079903,
anomaly,2025-01-01 00:00:28,COM,0.17070738100690863,0,0.05460373972506601,
anomaly,2025-01-01 00:00:29,COM,1.6783472708707678,0,0.5368487115574304,
anomaly,2025-01-01 00:00:30,COM,0.768774792959758,0,0.24590605546380717,
anomaly,2025-01-01 00:00:31,COM,2.1848306789307426,0,0.6988562827921623,
anomaly,2025-01-01 00:00:32,COM,0.06863702515573525,0,0.021954752249142048,
anomaly,2025-01-01 00:00:33,COM,0.33776970733276074,0,0.10804154499601495,
anomaly,2025-01-01 00:00:34,COM,0.9069296222276368,0,0.2900972925070308,
anomaly,2025-01-01 00:00:35,COM,1.3513405487743866,0,0.4322498955227848,
anomaly,2025-01-01 00:00:36,COM,1.6652334245718883,0,0.5326540185929267,
anomaly,2025-01-01 00:00:37,COM,1.810022327131341,0,0.5789672799399234,
anomaly,2025-01-01 00:00:38,COM,0.04475065182692839,0,0.014314278213815227,
anomaly,2025-01-01 00:00:39,COM,0.8091855027491515,0,0.25883212735612865,
anomaly,2025-01-01 00:00:40,COM,1.4296878073846746,0,0.45731063567411706,
anomaly,2025-01-01 00:00:41,COM,0.8009113582285271,0,0.25618549760182724,
anomaly,2025-01-01 00:00:42,COM,0.8023403103526704,0,0.2566425729163571,
anomaly,2025-01-01 00:00:43,COM,0.3740186235862996,0,0.11963639447908357,
anomaly,2025-01-01 00:00:44,COM,0.5100657853424091,0,0.1631534572273189,
anomaly,2025-01-01 00:00:45,COM,0.6182669265935974,0,0.19776348357759066,
anomaly,2025-01-01 00:00:46,COM,0.36299576857959376,0,0.11611054162923552,
anomaly,2025-01-01 00:00:47,COM,1.9676107708930743,0,0.6293746982723248,
anomaly,2025-01-01 00:00:48,COM,1.2328743216734745,0,0.3943564020330864,
anomaly,2025-01-01 00:00:49,COM,1.1058262693409575,0,0.3537178617355197,
anomaly,2025-01-01 00:00:50,COM,0.9811334136919905,0,0.3138326722652655,
anomaly,2025-01-01 00:00:51,COM,0.09085766780219501,0,0.029062413209284637,
anomaly,2025-01-01 00:00:52,COM,0.19317152168391902,0,0.06178928778654732,
anomaly,2025-01-01 00:00:53,COM,0.056174866698905035,0,0.01796851303221125,
anomaly,2025-01-01 00:00:54,COM,0.9170883517439511,0,0.293346739714142,
anomaly,2025-01-01 00:00:55,COM,1.0289405863480745,0,0.32912463209328524,
anomaly,2025-01-01 00:00:56,COM,0.3269520337747365,0,0.1045813230190333,
anomaly,2025-01-01 00:00:57,COM,0.9632076076552766,0,0.30809878986711,
anomaly,2025-01-01 00:00:58,COM,0.27438640071493536,0,0.08776728645453032,
anomaly,2025-01-01 00:00:59,COM,0.7217123824072815,0,0.2308523208128279,
anomaly,2025-01-01 00:01:00,COM,0.5570037419270454,0,0.17816738310126926,
anomaly,2025-01-01 00:01:01,COM,3.12629467993279,0,1.0,
anomaly,2025-01-01 00:01:02,COM,0.9345259464276428,0,0.29892445917725624,
anomaly,2025-01-01 00:01:03,COM,1.926853612156398,0,0.616337808628399,
anomaly,2025-01-01 00:01:04,COM,0.5476642006518673,0,0.1751799675722319,
anomaly,2025-01-01 00:01:05,COM,1.253909939703204,0,0.4010850121557194,
anomaly,2025-01-01 00:01:06,COM,1.3721793138359117,0,0.43891553878261125,
anomaly,2025-01-01 00:01:07,COM,0.9779020386407224,0,0.3127990604717229,
anomaly,2025-01-01 00:01:08,COM,0.5585488616054033,0,0.17866161663858607,
anomaly,2025-01-01 00:01:09,COM,0.21018064577524523,0,0.06722995344116561,
anomaly,2025-01-01 00:01:10,COM,0.1486707624480491,0,0.04755494208602411,
anomaly,2025-01-01 00:01:11,COM,0.3570178738365404,0,0.11419840750399628,
anomaly,2025-01-01 00:01:12,COM,0.0001711385279044697,0,5.474164959655974e-05,
anomaly,2025-01-01 00:01:13,COM,1.3434133099484442,0,0.4297142296187272,
anomaly,2025-01-01 00:01:14,COM,0.9524033581553636,0,0.3046428618097634,
anomaly,2025-01-01 00:01:15,COM,0.5419360614788357,0,0.17334772213171099,
anomaly,2025-01-01 00:01:16,COM,1.571572338496075,0,0.5026948830459773,
anomaly,2025-01-01 00:01:17,COM,0.45360478800089676,0,0.14509342030759828,
anomaly,2025-01-01 00:01:18,COM,1.4068523243499071,0,0.4500063072685624,
anomaly,2025-01-01 00:01:19,COM,0.7619383166625203,0,0.2437192890207332,
anomaly,2025-01-01 00:01:20,COM,0.38969537893369083,0,0.124650878701578,
anomaly,2025-01-01 00:01:21,COM,0.39465530010049843,0,0.12623739618460497,
anomaly,2025-01-01 00:01:22,COM,0.3625185550629926,0,0.11595789654441215,
anomaly,2025-01-01 00:01:23,COM,1.9773780966772556,0,0.6324989481541022,
anomaly,2025-01-01 00:01:24,COM,0.3538606990016563,0,0.11318852994665994,
anomaly,2025-01-01 00:01:25,COM,0.40198055804058413,0,0.12858050797988949,
anomaly,2025-01-01 00:01:26,COM,0.97627925018533,0,0.3122799832184464,
anomaly,2025-01-01 00:01:27,COM,0.19103340255120724,0,0.06110537300831607,
anomaly,2025-01-01 00:01:28,COM,0.28766465269275737,0,0.09201456744920208,
anomaly,2025-01-01 00:01:29,COM,0.24133304153350105,0,0.07719459175828214,
anomaly,2025-01-01 00:01:30,COM,0.11972933924477203,0,0.038297521987705266,
anomaly,2025-01-01 00:01:31,COM,0.11549699297392127,0,0.03694373205292479,
anomaly,2025-01-01 00:01:32,COM,0.662711852365686,0,0.21197996996877247,
anomaly,2025-01-01 00:01:33,COM,0.019328650472556618,0,0.006182606712228468,
anomaly,2025-01-01 00:01:34,COM,0.6585357613004168,0,0.21064417424482013,
anomaly,2025-01-01 00:01:35,COM,0.1509795931675399,0,0.048293461949270144,
anomaly,2025-01-01 00:01:36,COM,0.0069703661535126405,0,0.002229593453955048,
anomaly,2025-01-01 00:01:37,COM,2.167675336292922,0,0.6933688465795947,
anomaly,2025-01-01 00:01:38,COM,0.8603620143080913,0,0.27520182912718505,
anomaly,2025-01-01 00:01:39,COM,0.2829764906901514,0,0.09051497688510761,
anomaly,2025-01-01 00:01:40,COM,0.9931078720318895,0,0.317662912074955,
anomaly,2025-01-01 00:01:41,COM,2.883871644430473,0,0.9224567546180488,
anomaly,2025-01-01 00:01:42,COM,1.9715006635518495,0,0.6306189484333042,
anomaly,2025-01-01 00:01:43,COM,0.17215178291567346,0,0.05506575692326432,
anomaly,2025-01-01 00:01:44,COM,1.000159290366151,0,0.31991843148568855,
anomaly,2025-01-01 00:01:45,COM,1.0163384473081578,0,0.32509361764003875,
anomaly,2025-01-01 00:01:46,COM,0.55660332760555,0,0.17803930358142564,
anomaly,2025-01-01 00:01:47,COM,1.0486349323011384,0,0.3354242128971931,
anomaly,2025-01-01 00:01:48,COM,0.6098531263303414,0,0.19507218249287114,
anomaly,2025-01-01 00:01:49,COM,1.8307408367714162,0,0.585594457401173,
anomaly,2025-01-01 00:01:50,COM,0.20100735887161633,0,0.0642957172789411,
anomaly,2025-01-01 00:01:51,COM,0.1956574685671592,0,0.06258446135070207,
anomaly,2025-01-01 00:01:52,COM,0.8163912958320625,0,0.26113702622863866,
anomaly,2025-01-01 00:01:53,COM,0.45205144754867504,0,0.14459655721206466,
anomaly,2025-01-01 00:01:54,COM,0.10956694847939868,0,0.035046903666085046,
anomaly,2025-01-01 00:01:55,COM,0.3004495064413395,0,0.09610402639580944,
anomaly,2025-01-01 00:01:56,COM,2.140409285092601,0,0.6846473235013841,
anomaly,2025-01-01 00:01:57,COM,0.122924830099812,0,0.03931965559384014,
anomaly,2025-01-01 00:01:58,COM,0.12448597470806917,0,0.03981901498509584,
anomaly,2025-01-01 00:01:59,COM,0.8929082876728712,0,0.28561232356127964,
anomaly,2025-01-01 00:02:00,COM,0.9349626879987466,0,0.2990641586028757,
anomaly,2025-01-01 00:02:01,COM,1.0068561929449888,0,0.3220605528352287,
anomaly,2025-01-01 00:02:02,COM,0.4781951490672795,0,0.15295907712626752,
anomaly,2025-01-01 00:02:03,COM,1.3184061643138671,0,0.42171525697066103,
anomaly,2025-01-01 00:02:04,COM,1.4223124785835373,0,0.4549515078387027,
anomaly,2025-01-01 00:02:05,COM,1.3334654794515564,0,0.4265322421494264,
anomaly,2025-01-01 00:02:06,COM,0.07788981737054443,0,0.02491441957487479,
anomaly,2025-01-01 00:02:07,COM,0.9576051646436272,0,0.3063067505409356,
anomaly,2025-01-01 00:02:08,COM,0.26807003033014964,0,0.08574688497883785,
anomaly,2025-01-01 00:02:09,COM,0.1304442396283858,0,0.041724870168409756,
anomaly,2025-01-01 00:02:10,COM,0.11676688677561282,0,0.03734992978273024,
anomaly,2025-01-01 00:02:11,COM,0.21971948466966798,0,0.07028111779737653,
anomaly,2025-01-01 00:02:12,COM,1.3794867786468061,0,0.44125295913450574,
anomaly,2025-01-01 00:02:13,COM,0.19707748024816268,0,0.06303867690821759,
anomaly,2025-01-01 00:02:14,COM,0.49312054260129473,0,0.15773322513919127,
anomaly,2025-01-01 00:02:15,COM,0.7151263686831404,0,0.2287456692017639,
anomaly,2025-01-01 00:02:16,COM,0.9196590847878203,0,0.2941690336138087,
anomaly,2025-01-01 00:02:17,COM,1.5657725140453775,0,0.5008397078163594,
anomaly,2025-01-01 00:02:18,COM,0.32940933069129325,0,0.10536733239055218,
anomaly,2025-01-01 00:02:19,COM,0.44058064923785734,0,0.14092742186649182,
anomaly,2025-01-01 00:02:20,COM,0.6013654171913458,0,0.19235724036234297,
anomaly,2025-01-01 00:02:21,COM,1.105563381084515,0,0.3536337723314945,
anomaly,2025-01-01 00:02:22,COM,0.4780200578911286,0,0.15290307115303833,
anomaly,2025-01-01 00:02:23,COM,0.16316025958685404,0,0.052189661017611334,
anomaly,2025-01-01 00:02:24,COM,0.4714671901686127,0,0.1508070218699756,
anomaly,2025-01-01 00:02:25,COM,0.2628415316701621,0,0.08407445828996925,
anomaly,2025-01-01 00:02:26,COM,1.3945348845591499,0,0.44606635884661067,
anomaly,2025-01-01 00:02:27,COM,1.6846329875387405,0,0.5388593079059831,
anomaly,2025-01-01 00:02:28,COM,1.3824193606745574,0,0.44219099675667073,
anomaly,2025-01-01 00:02:29,COM,1.0704302667210246,0,0.3423958315868154,
anomaly,2025-01-01 00:02:30,COM,1.186324818472373,0,0.37946672976389956,
anomaly,2025-01-01 00:02:31,COM,2.207212441982502,0,0.7060154809302727,
anomaly,2025-01-01 00:02:32,COM,0.7439752855967008,0,0.23797349954633673,
anomaly,2025-01-01 00:02:33,COM,1.3495406097164009,0,0.4316741535527334,
anomaly,2025-01-01 00:02:34,COM,1.3849101463772808,0,0.4429877181018182,
anomaly,2025-01-01 00:02:35,COM,0.7822999500593453,0,0.2502323133774975,
anomaly,2025-01-01 00:02:36,COM,0.757651038057036,0,0.2423479280185207,
anomaly,2025-01-01 00:02:37,COM,1.8639516037770552,0,0.5962175017414311,
anomaly,2025-01-01 00:02:38,COM,0.7006429833144444,0,0.2241129052266778,
anomaly,2025-01-01 00:02:39,COM,0.4820959077753865,0,0.1542068029830607,
anomaly,2025-01-01 00:02:40,COM,2.30911112779957,0,0.7386095567450512,
anomaly,2025-01-01 00:02:41,COM,1.8598851708024433,0,0.5949167820745636,
anomaly,2025-01-01 00:02:42,COM,1.422399704444462,0,0.4549794085549994,
anomaly,2025-01-01 00:02:43,COM,1.5971333634758382,0,0.5108710236842336,
anomaly,2025-01-01 00:02:44,COM,0.7797883100440088,0,0.24942892141593412,
anomaly,2025-01-01 00:02:45,COM,1.94383504103454,0,0.6217696154849769,
anomaly,2025-01-01 00:02:46,COM,1.0065797444297113,0,0.32197212594538627,
anomaly,2025-01-01 00:02:47,COM,0.2778074229062772,0,0.08886156020079641,
anomaly,2025-01-01 00:02:48,COM,0.28821729328902673,0,0.09219133920389837,
anomaly,2025-01-01 00:02:49,COM,0.538594949354299,0,0.17227900901711474,
anomaly,2025-01-01 00:02:50,COM,0.4403153927855242,0,0.14084257495361574,
anomaly,2025-01-01 00:02:51,COM,0.014591087887331003,0,0.004667214508276835,
anomaly,2025-01-01 00:02:52,COM,0.13174171021707473,0,0.04213988881556967,
anomaly,2025-01-01 00:02:53,COM,0.2720421706027824,0,0.0870174434767713,
anomaly,2025-01-01 00:02:54,COM,0.8689967371611477,0,0.2779637961639079,
anomaly,2025-01-01 00:02:55,COM,0.439796839024131,0,0.14067670646888153,
anomaly,2025-01-01 00:02:56,COM,1.6432386350855008,0,0.5256186007138737,
anomaly,2025-01-01 00:02:57,COM,0.21971823067727644,0,0.07028071668599072,
anomaly,2025-01-01 00:02:58,COM,0.9879097876647722,0,0.31600021392929295,
anomaly,2025-01-01 00:02:59,COM,1.0537766041731857,0,0.33706886652023477,
anomaly,2025-01-01 00:03:00,COM,0.0915038541253901,0,0.02926910719988727,
anomaly,2025-01-01 00:03:01,COM,1.1601378665037478,0,0.37109037543725365,
anomaly,2025-01-01 00:03:02,COM,0.7352075328538107,0,0.23516898057403096,
anomaly,2025-01-01 00:03:03,COM,1.442250638815632,0,0.46132907690155356,
anomaly,2025-01-01 00:03:04,COM,0.9039359074748431,0,0.2891397005141806,
anomaly,2025-01-01 00:03:05,COM,0.7733192870761273,0,0.2473596913432205,
anomaly,2025-01-01 00:03:06,COM,0.9071621895812322,0,0.29017168324028064,
anomaly,2025-01-01 00:03:07,COM,0.24830936475075682,0,0.07942609068320297,
anomaly,2025-01-01 00:03:08,COM,0.42698818396102994,0,0.13657963425578598,
anomaly,2025-01-01 00:03:09,COM,0.888816153395309,0,0.28430338288341295,
anomaly,2025-01-01 00:03:10,COM,0.05631466157732411,0,0.018013228867643012,
anomaly,2025-01-01 00:03:11,COM,1.1684945013012884,0,0.3737633911485302,
anomaly,2025-01-01 00:03:12,COM,0.5078150947845966,0,0.16243353451105697,
anomaly,2025-01-01 00:03:13,COM,0.3059182994224188,0,0.09785331542354656,
anomaly,2025-01-01 00:03:14,COM,1.3398767971539198,0,0.4285830141842946,
anomaly,2025-01-01 00:03:15,COM,0.43532804816142895,0,0.13924728559842214,
anomaly,2025-01-01 00:03:16,COM,0.05194727917864797,0,0.016616245266989592,
anomaly,2025-01-01 00:03:17,COM,0.5336411081616131,0,0.1706944363200866,
anomaly,2025-01-01 00:03:18,COM,0.24817256422988743,0,0.07938233264537388,
anomaly,2025-01-01 00:03:19,COM,1.2406002813761883,0,0.39682768529128515,
anomaly,2025-01-01 00:00:00,Thermal,0.0,0,0.0,
anomaly,2025-01-01 00:00:01,Thermal,0.0,0,0.0,
anomaly,2025-01-01 00:00:02,Thermal,0.0,0,0.0,
anomaly,2025-01-01 00:00:03,Thermal,0.0,0,0.0,
anomaly,2025-01-01 00:00:04,Thermal,0.0,0,0.0,
anomaly,2025-01-01 00:00:05,Thermal,0.0,0,0.0,
anomaly,2025-01-01 00:00:06,Thermal,0.0,0,0.0,
anomaly,2025-01-01 00:00:07,Thermal,0.0,0,0.0,
anomaly,2025-01-01 00:00:08,Thermal,0.0,0,0.0,
anomaly,2025-01-01 00:00:09,Thermal,2.134888871063283,0,0.2805809652401856,
anomaly,2025-01-01 00:00:10,Thermal,1.2280012111458685,0,0.16139189716597263,
anomaly,2025-01-01 00:00:11,Thermal,0.5685601340337914,0,0.07472386659865714,
anomaly,2025-01-01 00:00:12,Thermal,0.5685474565229698,0,0.07472220043782254,
anomaly,2025-01-01 00:00:13,Thermal,1.2457931257513837,0,0.16373022617276542,
anomaly,2025-01-01 00:00:14,Thermal,0.14623874157466166,0,0.019219645491942026,
anomaly,2025-01-01 00:00:15,Thermal,1.5335128939928724,0,0.2015442273538538,
anomaly,2025-01-01 00:00:16,Thermal,0.6475430147214684,0,0.08510430990939559,
anomaly,2025-01-01 00:00:17,Thermal,0.4524402649287441,0,0.05946263900097372,
anomaly,2025-01-01 00:00:18,Thermal,0.84350954607031,0,0.1108595046016814,
anomaly,2025-01-01 00:00:19,Thermal,2.2732364597269266,0,0.2987635041498405,
anomaly,2025-01-01 00:00:20,Thermal,1.1509358093729798,0,0.15126346139156605,
anomaly,2025-01-01 00:00:21,Thermal,0.3925234134489332,0,0.05158797711565264,
anomaly,2025-01-01 00:00:22,Thermal,0.7115086925423333,0,0.09351109485660562,
anomaly,2025-01-01 00:00:23,Thermal,0.4640532099611708,0,0.06098888768334971,
anomaly,2025-01-01 00:00:24,Thermal,0.18497529404968327,0,0.02431065487928568,
anomaly,2025-01-01 00:00:25,Thermal,0.1209453771031783,0,0.01589542720883953,
anomaly,2025-01-01 00:00:26,Thermal,0.0747325439957742,0,0.009821836449381822,
anomaly,2025-01-01 00:00:27,Thermal,0.14349334446892745,0,0.0188588275681918,
anomaly,2025-01-01 00:00:28,Thermal,1.1195877111091703,0,0.14714349065748136,
anomaly,2025-01-01 00:00:29,Thermal,2.2894805007086823,0,0.30089840154887565,
anomaly,2025-01-01 00:00:30,Thermal,0.6720583912334339,0,0.08832627996047746,
anomaly,2025-01-01 00:00:31,Thermal,1.4738305863960175,0,0.19370039074940001,
anomaly,2025-01-01 00:00:32,Thermal,0.110073801129515,0,0.01446661406464377,
anomaly,2025-01-01 00:00:33,Thermal,2.4593529360126634,0,0.32322414061254573,
anomaly,2025-01-01 00:00:34,Thermal,0.8595391628799709,0,0.11296622098296306,
anomaly,2025-01-01 00:00:35,Thermal,1.4891329961556923,0,0.19571153285570178,
anomaly,2025-01-01 00:00:36,Thermal,1.459902491282391,0,0.19186987000243858,
anomaly,2025-01-01 00:00:37,Thermal,0.6594588202572459,0,0.08667036248672606,
anomaly,2025-01-01 00:00:38,Thermal,0.4151285819211667,0,0.05455889521603945,
anomaly,2025-01-01 00:00:39,Thermal,1.3918564625874006,0,0.18292681883439685,
anomaly,2025-01-01 00:00:40,Thermal,0.5285695354707413,0,0.06946804232722097,
anomaly,2025-01-01 00:00:41,Thermal,0.35363396489383114,0,0.046476873132139655,
anomaly,2025-01-01 00:00:42,Thermal,0.7114821832166675,0,0.09350761082880257,
anomaly,2025-01-01 00:00:43,Thermal,1.1090875577750028,0,0.14576349228960223,
anomaly,2025-01-01 00:00:44,Thermal,0.7370382330934206,0,0.09686635293446283,
anomaly,2025-01-01 00:00:45,Thermal,1.2669894125804624,0,0.1665159798944796,
anomaly,2025-01-01 00:00:46,Thermal,0.03306506937832022,0,0.004345626232658265,
anomaly,2025-01-01 00:00:47,Thermal,0.8157282361321709,0,0.10720830436183117,
anomaly,2025-01-01 00:00:48,Thermal,0.18094781072327942,0,0.02378133685504195,
anomaly,2025-01-01 00:00:49,Thermal,1.5606306947190964,0,0.2051082249024313,
anomaly,2025-01-01 00:00:50,Thermal,0.3027971732317443,0,0.03979557169879693,
anomaly,2025-01-01 00:00:51,Thermal,0.7920319335623686,0,0.10409398232953389,
anomaly,2025-01-01 00:00:52,Thermal,1.9455789445835532,0,0.2557006248059895,
anomaly,2025-01-01 00:00:53,Thermal,0.35589391635176637,0,0.04677389063504491,
anomaly,2025-01-01 00:00:54,Thermal,1.1678501976853741,0,0.15348646019186205,
anomaly,2025-01-01 00:00:55,Thermal,1.1894129986030564,0,0.15632038357624503,
anomaly,2025-01-01 00:00:56,Thermal,1.5678281892547519,0,0.2060541663945144,
anomaly,2025-01-01 00:00:57,Thermal,0.3600547379322858,0,0.04732073283890768,
anomaly,2025-01-01 00:00:58,Thermal,0.7187487737251108,0,0.0944626333625276,
